epoch,total_loss,val_loss,data_loss,physics_loss,boundary_loss,source_loss,weight_data,weight_physics,weight_boundary,weight_source,learning_rate,grad_norm
36.0,0.1505562663078308,0.06569185853004456,0.07348335534334183,0.010619108565151691,5.41805995624145e-08,1.3863285779953003,1.0473154529309465,0.09538882397025401,0.019033395231458014,0.05235632728968063,0.00037,0.18031567335128784
37.0,0.15012890100479126,0.065693199634552,0.07348529249429703,0.004860305227339268,5.7628568583822926e-08,1.3863247632980347,1.0481674303760062,0.09511913393153261,0.01905331831901186,0.05239876571790373,0.00038,0.030341189354658127
38.0,0.15031404793262482,0.06569438427686691,0.07348700612783432,0.006933416705578566,4.4434266044390824e-08,1.3863214254379272,1.0480673683014377,0.09523460290398389,0.019034280633622086,0.05239362854888096,0.00039000000000000005,0.1248113214969635
39.0,0.15025347471237183,0.06569544225931168,0.07348852604627609,0.006046737544238567,4.335813486022744e-08,1.386318564414978,1.048227271884179,0.09519554211630372,0.019035744988394915,0.052401502876651906,0.0004,0.0598352812230587
40.0,0.15015965700149536,0.06569638848304749,0.07348988205194473,0.004473911598324776,3.539532400509415e-08,1.386316180229187,1.0486126140046501,0.0951356889493757,0.019032345745068045,0.05242066046240952,0.00041,0.039815813302993774
41.0,0.14998464286327362,0.06569723784923553,0.07349109649658203,0.0035388830583542585,3.8600198593030655e-08,1.386314034461975,1.0479870000993148,0.0951294934818115,0.019057989015825134,0.05239093071456568,0.00042,0.020611923187971115
42.0,0.15017184615135193,0.06569800525903702,0.07349218428134918,0.008449617773294449,3.126216086002387e-08,1.3863122463226318,1.045976541066772,0.09564216101373262,0.019035359230202453,0.05229169436428897,0.00043,0.09027561545372009
43.0,0.1497919261455536,0.06569869816303253,0.07349317520856857,0.003513045608997345,3.128723591316884e-08,1.3863106966018677,1.046615098723004,0.0952438891682949,0.019089053093486543,0.052324667745986,0.00044,0.03163280710577965
44.0,0.14970701932907104,0.06569933891296387,0.0734940618276596,0.00553106190636754,2.5653239532630323e-08,1.3863093852996826,1.0446382353952688,0.09581137635204023,0.019054277097385542,0.0522267073107526,0.00045000000000000004,0.06504824012517929
45.0,0.14949478209018707,0.06569990515708923,0.07349485903978348,0.0028757168911397457,2.864680226366545e-08,1.386308193206787,1.0449309914353047,0.0953243980616481,0.019139674916417704,0.052242064106366476,0.00046,0.024702969938516617
46.0,0.1494789719581604,0.06570041924715042,0.07349558919668198,0.002025226131081581,2.3678900618051557e-08,1.3863070011138916,1.0453795578929288,0.0951613608193179,0.01915409972496469,0.05226509238328289,0.00047,0.013086705468595028
47.0,0.14926572144031525,0.06570090353488922,0.0734962448477745,0.002952348440885544,2.423514899874135e-08,1.3863061666488647,1.0432547221440478,0.09537010360519349,0.019197139193351243,0.052159364106822786,0.00048,0.0328131765127182
48.0,0.14883354306221008,0.06570132076740265,0.07349684834480286,0.003962606191635132,1.9856461364042843e-08,1.386305332183838,1.039511697650302,0.09658898853463005,0.019102907778483943,0.051972651403960006,0.00049,0.08449167013168335
49.0,0.14862394332885742,0.06570172309875488,0.07349739968776703,0.0033298649359494448,2.3108722047027186e-08,1.386304497718811,1.0384741393754728,0.09618883111030407,0.01922429645735863,0.05192113633267775,0.0005,0.04001709446310997
50.0,0.14860141277313232,0.06570208817720413,0.07349791377782822,0.0027329674921929836,1.8624863429295146e-08,1.3863039016723633,1.038711883398749,0.09618822757435364,0.01921478541712648,0.051933328500069535,0.00051,0.028418805450201035
51.0,0.1485135853290558,0.0657024160027504,0.07349837571382523,0.0024420118425041437,1.9106217052922148e-08,1.386303424835205,1.0382957771591117,0.0956860936327797,0.019331750754502067,0.051912787439399415,0.0005200000000000001,0.0241740383207798
52.0,0.14875870943069458,0.06570272147655487,0.07349881529808044,0.002284795278683305,1.6530172786133335e-08,1.3863028287887573,1.0401159385798493,0.0954580947766902,0.01930445557709104,0.052004016739934815,0.0005300000000000001,0.023296549916267395
53.0,0.14828115701675415,0.06570300459861755,0.07349919527769089,0.002160487463697791,1.9090904856966517e-08,1.3863024711608887,1.0368516795981795,0.09538408838224133,0.019449747463075234,0.05184100317128229,0.00054,0.016597671434283257
54.0,0.14810320734977722,0.06570326536893845,0.07349956035614014,0.0017944446299225092,1.5632384275932054e-08,1.3863019943237305,1.0358388695574705,0.09596079542492904,0.01937485086127793,0.051790531656467145,0.00055,0.010707905516028404
55.0,0.1480190008878708,0.06570351123809814,0.073499895632267,0.0019317381083965302,1.6344383624300463e-08,1.3863016366958618,1.0351610386744396,0.09538257530708548,0.019517549625636118,0.051756786348645,0.0005600000000000001,0.02012873999774456
56.0,0.1474129557609558,0.06570373475551605,0.07350020110607147,0.0019919569604098797,1.4101258827281526e-08,1.3863012790679932,1.0308489098270865,0.09717532890291952,0.01933143102117639,0.05154131250424493,0.00057,0.0434839203953743
57.0,0.14694567024707794,0.06570393592119217,0.07350047677755356,0.00309740100055933,1.616469802456777e-08,1.386301040649414,1.02682218631504,0.09715369682521775,0.01949677982200502,0.05134009271662659,0.00058,0.11819230765104294
58.0,0.14754557609558105,0.06570412963628769,0.07350073754787445,0.0016574389301240444,1.3729324344069482e-08,1.3863006830215454,1.0320133483954228,0.09597384980360711,0.019525065699778587,0.051599743428978856,0.00059,0.029049871489405632
59.0,0.14655891060829163,0.06570430845022202,0.07350097596645355,0.0021176955197006464,1.4324879060723106e-08,1.3863003253936768,1.024774556227184,0.09721861141516774,0.019565628301784245,0.05123789572659631,0.0006,0.01871994137763977
60.0,0.1462944746017456,0.06570447236299515,0.07350119948387146,0.002227689605206251,1.2212346689466358e-08,1.3863000869750977,1.0228248625892689,0.09856081437831826,0.019375144419555644,0.0511404886324883,0.00061,0.048127129673957825
61.0,0.147316113114357,0.06570462882518768,0.07350140810012817,0.0016074515879154205,1.4264459835544585e-08,1.3862998485565186,1.03044412046058,0.09502799966968067,0.019776912333117753,0.0515215133093363,0.00062,0.01442212238907814
62.0,0.1468724012374878,0.06570478528738022,0.0735016018152237,0.0012559941969811916,1.227154911020989e-08,1.3862996101379395,1.0275574605653959,0.0963604434674848,0.01962586495336517,0.051377242854574894,0.00063,0.00805677566677332
63.0,0.1466880440711975,0.06570492684841156,0.07350178062915802,0.00173852127045393,1.300320651154152e-08,1.3862993717193604,1.0259461262886167,0.09579466611278124,0.019803452048221922,0.051296730508623746,0.00064,0.012239739298820496
64.0,0.14639976620674133,0.0657050609588623,0.07350195944309235,0.0014131952775642276,1.1002991406883211e-08,1.3862991333007812,1.0241290245845367,0.0973337296691858,0.019568304351616474,0.051205923057139086,0.0006500000000000001,0.012699181213974953
65.0,0.14568394422531128,0.06570519506931305,0.07350211590528488,0.0010891729034483433,1.3183148794837507e-08,1.3862990140914917,1.0193362301885494,0.09732866062164813,0.019761011455174792,0.050966329541811455,0.00066,0.008037719875574112
66.0,0.14592266082763672,0.0657053142786026,0.07350227236747742,0.0016669753240421414,1.0922269311208765e-08,1.3862988948822021,1.0206080405546567,0.09771190355045858,0.019633475776674715,0.05102995675535108,0.00067,0.010619288310408592
67.0,0.14622762799263,0.06570542603731155,0.07350242137908936,0.001421105582267046,1.152777073798461e-08,1.386298656463623,1.022927975863711,0.09593728982261247,0.019895587982819696,0.051145986338458974,0.00068,0.010652144439518452
68.0,0.14543825387954712,0.06570553779602051,0.0735025629401207,0.002404599916189909,1.0200880140587287e-08,1.3862985372543335,1.0166893026106936,0.09888207193873705,0.019556165096330118,0.050834086159271485,0.00069,0.05112781748175621
69.0,0.14583435654640198,0.06570564210414886,0.07350268959999084,0.0011226213537156582,1.2077003397337194e-08,1.386298418045044,1.020370389463093,0.09619781101191127,0.01994576289622073,0.05101816778033788,0.0007,0.007209764327853918
70.0,0.14585565030574799,0.06570573151111603,0.07350281625986099,0.0011964922305196524,1.010135264323253e-08,1.3862982988357544,1.0204620612115942,0.09697139589101124,0.01978736922578916,0.051022775929441745,0.00071,0.007786850444972515
71.0,0.14555487036705017,0.06570582836866379,0.07350293546915054,0.0010872954735532403,1.0814377837675693e-08,1.3862981796264648,1.0184317023434661,0.0966423467719224,0.019934383564192432,0.050921282586384425,0.0007199999999999999,0.009382682852447033
72.0,0.1461264193058014,0.06570590287446976,0.0735030472278595,0.0009221711661666632,9.487907348670888e-09,1.3862980604171753,1.0225449722580102,0.09655794340411053,0.01978672611450326,0.051126964398786084,0.00073,0.0062210517935454845
73.0,0.14264950156211853,0.06570599228143692,0.07350314408540726,0.002309286268427968,1.1051815462792547e-08,1.3862979412078857,0.997163132029469,0.10261818031402761,0.01958994172690882,0.04985789892424072,0.00074,0.04524660483002663
74.0,0.14349302649497986,0.06570606678724289,0.07350324094295502,0.0021782824769616127,9.538531742236955e-09,1.3862978219985962,1.0031782291407412,0.10160589787990225,0.01955178809735331,0.05015866935962855,0.00075,0.04036011919379234
75.0,0.14477187395095825,0.06570614129304886,0.07350334525108337,0.0013042169157415628,1.007751126991252e-08,1.3862977027893066,1.012787947665782,0.09784133199347461,0.019920307568687873,0.05063916769825391,0.00076,0.008358567021787167
76.0,0.14591220021247864,0.06570622324943542,0.07350344955921173,0.0014064208371564746,8.7259097725223e-09,1.386297583580017,1.0207133914837125,0.09664791050375579,0.019841969897511552,0.051035450430157614,0.0007700000000000001,0.014815332368016243
77.0,0.14403291046619415,0.0657062828540802,0.0735035315155983,0.0013996206689625978,1.0272306560921152e-08,1.3862974643707275,1.0075336390824965,0.09919788189123466,0.019859159335090703,0.050376478762531096,0.0007800000000000001,0.017696984112262726
78.0,0.1453501582145691,0.06570634245872498,0.07350362837314606,0.0011476448271423578,8.944237350760886e-09,1.386297345161438,1.016947753742314,0.09714120439033656,0.01989392674104687,0.05084719326509887,0.00079,0.011030957102775574
79.0,0.14505843818187714,0.06570640951395035,0.07350371032953262,0.0011581543367356062,9.566635483793107e-09,1.386297345161438,1.0149005264993713,0.09673222799434546,0.020057606694777012,0.050744842940916184,0.0008,0.00803009420633316
80.0,0.14518190920352936,0.06570646911859512,0.07350379973649979,0.0009886707412078977,8.189825706494958e-09,1.3862972259521484,1.0158722093163457,0.09775068534335274,0.01981504451241808,0.050793435581461155,0.0008100000000000001,0.008338280022144318
81.0,0.141514390707016,0.0657065287232399,0.07350387424230576,0.0019094531890004873,9.842540116267173e-09,1.3862971067428589,0.9894751189327711,0.10423138159670048,0.01957478367945863,0.049473594056364645,0.00082,0.03706095740199089
82.0,0.14372535049915314,0.06570658832788467,0.07350394874811172,0.0017380100907757878,8.27123969315835e-09,1.3862969875335693,1.0051259228139426,0.10050934047912385,0.01969315774619213,0.050256139254260625,0.00083,0.031119925901293755
83.0,0.14344985783100128,0.06570664793252945,0.0735040232539177,0.0013713277876377106,8.71785399425562e-09,1.3862968683242798,1.0034588821260249,0.10004876341481964,0.019851951661720112,0.05017279503198866,0.00084,0.01630893163383007
84.0,0.1413598656654358,0.06570670753717422,0.07350410521030426,0.0018211022252216935,7.857903661090404e-09,1.3862968683242798,0.9884371915305887,0.10571398114185022,0.01931977267350589,0.04942171816878074,0.00085,0.030435586348176003
85.0,0.14365223050117493,0.065706767141819,0.07350417971611023,0.0014841670636087656,9.198611650163002e-09,1.3862967491149902,1.0048026861414021,0.09938412395689228,0.019931123021720846,0.050239996160181634,0.00086,0.03285502642393112
86.0,0.14360502362251282,0.06570681929588318,0.0735042542219162,0.001410515746101737,7.78881492635719e-09,1.3862966299057007,1.0045129213061668,0.10037621565581929,0.019744293050101027,0.05022551348152944,0.00087,0.01788078248500824
87.0,0.1455792933702469,0.06570688635110855,0.07350433617830276,0.000800369365606457,8.325457656610524e-09,1.3862965106964111,1.0187932060905163,0.09530399929753156,0.02018752403190465,0.050939529966946784,0.00088,0.003860871074721217
88.0,0.14405903220176697,0.06570693105459213,0.07350440323352814,0.0010022044880315661,7.391354195362965e-09,1.3862965106964111,1.0079823413546234,0.09972258694044164,0.019736238731314956,0.050398992633760645,0.0008900000000000001,0.010303224436938763
89.0,0.14131391048431396,0.06570698320865631,0.0735044777393341,0.001841593300923705,8.632587089607568e-09,1.3862963914871216,0.9881158564100997,0.10428506688370397,0.01961839975713327,0.049405674344809844,0.0009000000000000001,0.02515934407711029
90.0,0.14414313435554504,0.06570703536272049,0.07350454479455948,0.0008826912380754948,7.523247802510014e-09,1.386296272277832,1.008658245472116,0.09898530707961704,0.019856655709229402,0.05043279491351216,0.00091,0.017922962084412575
91.0,0.14027118682861328,0.06570710241794586,0.07350461930036545,0.0016805868363007903,7.952822400625337e-09,1.386296272277832,0.9809054251415543,0.10649843834156801,0.019464139815367768,0.04904516003371888,0.00092,0.03073139302432537
92.0,0.14578765630722046,0.06570715457201004,0.07350467890501022,0.0008784827077761292,6.993619905415471e-09,1.386296272277832,1.0201939262616784,0.09589006772573963,0.020014274466053483,0.05100958365891256,0.00093,0.005742341745644808
93.0,0.14454999566078186,0.06570720672607422,0.0735047459602356,0.0013522881781682372,8.152074570944023e-09,1.3862961530685425,1.0111955734466453,0.09735675883325683,0.0200808691396528,0.050559669061907335,0.00094,0.02645266428589821
94.0,0.14482879638671875,0.065707266330719,0.07350480556488037,0.0007867149543017149,7.145174674150212e-09,1.386296033859253,1.0135323933351659,0.09741020886688066,0.01997670520582659,0.050676512885234906,0.00095,0.00535183772444725
95.0,0.1444573998451233,0.06570731848478317,0.07350487262010574,0.0008719085017219186,7.649774147466815e-09,1.3862959146499634,1.010873944138415,0.0973174795547256,0.020101587899380803,0.050543593267264444,0.00096,0.00692452397197485
96.0,0.14538875222206116,0.06570736318826675,0.07350493222475052,0.0006657406920567155,6.619457870726819e-09,1.3862959146499634,1.017538841169723,0.09655581744947718,0.019987323919407378,0.050876839418256825,0.0009699999999999999,0.006777329370379448
97.0,0.14375343918800354,0.06570740789175034,0.0735049918293953,0.0009357456001453102,7.97043497868799e-09,1.3862959146499634,1.0058912689035768,0.09874873977448069,0.020014640682442027,0.050294464961475764,0.00098,0.011529275216162205
98.0,0.14408479630947113,0.06570745259523392,0.07350505143404007,0.0009456493426114321,6.73721700650276e-09,1.3862957954406738,1.0082024896015733,0.09898704288377114,0.01987453088336151,0.050410026869632,0.00099,0.0054714735597372055
99.0,0.14218127727508545,0.06570751965045929,0.07350510358810425,0.0012557825539261103,7.134000501451965e-09,1.3862959146499634,0.9946309477429899,0.1021867363799436,0.019777451982542833,0.049731454466521614,0.001,0.017799029126763344
100.0,0.14519552886486053,0.06570757925510406,0.07350516319274902,0.0010155487107113004,6.432619770180281e-09,1.3862957954406738,1.0159449692719122,0.096947847286599,0.01997266932458324,0.05079715458164679,0.001,0.010743469931185246
101.0,0.14488758146762848,0.06570763140916824,0.0735052153468132,0.0008297513704746962,7.540961632912513e-09,1.3862956762313843,1.013918649718983,0.0962292049242571,0.020197449887591465,0.050695840332943644,0.0009999996059012694,0.011375688016414642
102.0,0.1356724202632904,0.06570768356323242,0.07350527495145798,0.004306938033550978,6.411680075757431e-09,1.3862956762313843,0.9464190713676452,0.11723350937548381,0.018696569130913495,0.04732086891659211,0.000999998423605753,0.15543818473815918
103.0,0.14552545547485352,0.0657077357172966,0.07350540161132812,0.0005513963988050818,6.855607637135108e-09,1.3862956762313843,1.0185759141437087,0.09499767928233523,0.02025746525901511,0.05092870150410918,0.0009999964531154765,0.0030588682275265455
104.0,0.1443997621536255,0.06570778787136078,0.07350549846887589,0.0011158299166709185,6.058351598170475e-09,1.3862957954406738,1.010290111394022,0.098552393368495,0.019877954512138953,0.05051441146570404,0.0009999936944338162,0.014099408872425556
105.0,0.14241743087768555,0.06570784002542496,0.07350559532642365,0.001694048522040248,7.052486594716356e-09,1.3862959146499634,0.9959741912605031,0.10161951969998613,0.01983716578090633,0.04979861613471595,0.0009999901475654996,0.022114576771855354
106.0,0.14282503724098206,0.06570788472890854,0.07350568473339081,0.0009143852512352169,6.136307462156765e-09,1.386296033859253,0.9993836918213943,0.1013720167026498,0.0197502863446774,0.04996909119591188,0.0009999858125166034,0.011799180880188942
107.0,0.1433674395084381,0.06570792943239212,0.07350575923919678,0.0009274110198020935,6.4753935546946195e-09,1.386296033859253,1.003183477794103,0.09957229287998413,0.019958240015678492,0.05015907963110655,0.0009999806892945558,0.010047752410173416
108.0,0.1446821540594101,0.0657079741358757,0.07350584119558334,0.0012347789015620947,5.6753202137826975e-09,1.3862961530685425,1.012188025610163,0.09793777703997504,0.019924961466463716,0.050609306533345035,0.0009999747779081355,0.021040132269263268
109.0,0.14359933137893677,0.06570801138877869,0.07350591570138931,0.0007547095883637667,6.606208469150943e-09,1.386296272277832,1.0049290319137378,0.09904619735029026,0.019993636738492308,0.050246357882937215,0.0009999680783674715,0.006310960277915001
110.0,0.14558756351470947,0.06570805609226227,0.07350598275661469,0.000596288766246289,5.786011225694665e-09,1.386296272277832,1.0189742453144166,0.0955305584042607,0.020134956308966157,0.050948617759733444,0.0009999605906840432,0.005257814656943083
111.0,0.14351779222488403,0.06570809334516525,0.07350604236125946,0.0007661866839043796,6.2079315021890125e-09,1.3862961530685425,1.00434876861309,0.09915902400626808,0.019994281886734574,0.050217344849375005,0.0009999523148706807,0.008802690543234348
112.0,0.14477083086967468,0.06570812314748764,0.07350610196590424,0.0008506219601258636,5.373320899337841e-09,1.386296272277832,1.0130723505410644,0.09761768523030583,0.019953606136071344,0.050653524517615504,0.0009999432509415639,0.011008902452886105
113.0,0.14288005232810974,0.06570816040039062,0.07350615411996841,0.0008255009306594729,6.4111542741329686e-09,1.3862961530685425,0.9998338586099706,0.1004773422246267,0.019911213725564893,0.04999160164327587,0.0009999333989122242,0.018691573292016983
114.0,0.14340142905712128,0.06570818275213242,0.07350620627403259,0.0008602020097896457,5.438528294376965e-09,1.3862961530685425,1.0034612952445983,0.10021131207847392,0.019819321842427313,0.050172974592464864,0.0009999227587995422,0.005789251998066902
115.0,0.1435001641511917,0.0657082125544548,0.07350625842809677,0.0005845266859978437,5.754121623624542e-09,1.3862961530685425,1.0043496766355182,0.09921703905470797,0.01998264101984101,0.05021739409126759,0.0009999113306217498,0.0034785247407853603
116.0,0.1431809961795807,0.06570824980735779,0.07350630313158035,0.0010109449503943324,5.204482178555736e-09,1.3862961530685425,1.0018058970154318,0.10098872604857274,0.01973005430874796,0.050090206353072125,0.000999899114398429,0.03901967406272888
117.0,0.1436917632818222,0.06570826470851898,0.07350634038448334,0.0007710014469921589,6.095250526527707e-09,1.386296033859253,1.0055638599722887,0.09871614388042738,0.0200342517453108,0.0502781056978949,0.0009998861101505115,0.0056066811084747314
118.0,0.14400425553321838,0.06570829451084137,0.07350638508796692,0.0010144932894036174,5.227469124235995e-09,1.386296033859253,1.0075824003251375,0.09884056909131524,0.019928625128118868,0.05037903261778834,0.0009998723179002803,0.012505704537034035
119.0,0.14369720220565796,0.06570832431316376,0.0735064297914505,0.0008390932925976813,5.6318105734476376e-09,1.3862959146499634,1.0055535933144604,0.09882311015095777,0.020013268718500673,0.05027759346254641,0.0009998577376713676,0.005636625923216343
120.0,0.14337097108364105,0.06570835411548615,0.07350647449493408,0.0008393902680836618,5.040737605099821e-09,1.3862957954406738,1.0032594182009076,0.10044238080276442,0.019781181310604856,0.05016288541206029,0.0009998423694887563,0.012258699163794518
121.0,0.14516344666481018,0.06570839136838913,0.07350651919841766,0.001818397082388401,5.809209113749603e-09,1.3862957954406738,1.0151798203234794,0.09581838427555583,0.020229164525860686,0.050758905531396385,0.0009998262133787796,0.03155645355582237
122.0,0.14218157529830933,0.06570842862129211,0.07350656390190125,0.0007177175721153617,5.069376030064632e-09,1.3862957954406738,0.9950059334164258,0.1025473978552075,0.019690314387843712,0.04975021843196569,0.0009998092693691203,0.00806884653866291
123.0,0.14189234375953674,0.0657084658741951,0.07350660860538483,0.0014986377209424973,5.360194066383883e-09,1.3862956762313843,0.9924181287457277,0.10270539134571113,0.019762226728202242,0.04962083106935245,0.0009997915374888114,0.02895098179578781
124.0,0.14594480395317078,0.06570849567651749,0.07350665330886841,0.0004430610570125282,4.771051997920495e-09,1.3862956762313843,1.0215753932109743,0.09488532889787105,0.02015994825087268,0.051078695263334084,0.0009997730177682366,0.002038305625319481
125.0,0.14269979298114777,0.06570853292942047,0.07350669801235199,0.0010062027722597122,5.517034828983469e-09,1.3862955570220947,0.9984381086340858,0.10085128776622104,0.019892246315246782,0.049921834897068265,0.0009997537102391283,0.016023658215999603
126.0,0.14451637864112854,0.06570855528116226,0.07350674271583557,0.0005909184692427516,4.869410652474926e-09,1.3862954378128052,1.0114641092382006,0.09754220268810569,0.02003302302854059,0.050573135622685644,0.0009997336149345697,0.0045499554835259914
127.0,0.14443379640579224,0.06570859253406525,0.07350677996873856,0.0007323163445107639,5.231711064368483e-09,1.3862954378128052,1.01079150963368,0.09704845820569857,0.02015867483498538,0.05053950832800328,0.0009997127318889932,0.005407316144555807
